action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18113147,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2cc(Nc3ccc(S(C)(=O)=O)cc3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '16.38', 'le': '0.33', 'lle': '4.82', 'sei': '5.46'}",CHEMBL4083270,,CHEMBL4083270,7.10,0,http://www.openphacts.org/units/Nanomolar,3003633,=,1,1,=,,IC50,nM,,79.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,79.0
,,18113148,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ccnc(Nc3cccc(C)c3)c2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '14.39', 'le': '0.28', 'lle': '1.51', 'sei': '6.38'}",CHEMBL4061427,,CHEMBL4061427,5.30,0,http://www.openphacts.org/units/Nanomolar,3003634,=,1,1,=,,IC50,nM,,5000.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,5000.0
,,18113149,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ccnc(Nc3cccc(C)c3)n2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '16.78', 'le': '0.33', 'lle': '3.02', 'sei': '6.46'}",CHEMBL4077229,,CHEMBL4077229,6.20,0,http://www.openphacts.org/units/Nanomolar,3003635,=,1,1,=,,IC50,nM,,630.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,630.0
,,18113150,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc(Nc3cccc(C)c3)n2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '20.78', 'le': '0.40', 'lle': '5.12', 'sei': '7.07'}",CHEMBL4066586,,CHEMBL4066586,7.70,0,http://www.openphacts.org/units/Nanomolar,3003636,=,1,1,=,,IC50,nM,,20.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,20.0
,,18113151,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2ncnc(Nc3ccc(Cl)cc3)n2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '18.68', 'le': '0.38', 'lle': '4.38', 'sei': '6.70'}",CHEMBL4064225,,CHEMBL4064225,7.30,0,http://www.openphacts.org/units/Nanomolar,3003637,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
,,18113152,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '19.70', 'le': '0.40', 'lle': '4.78', 'sei': '7.07'}",CHEMBL4061645,,CHEMBL4061645,7.70,0,http://www.openphacts.org/units/Nanomolar,3003638,=,1,1,=,,IC50,nM,,20.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,20.0
,,18113153,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2cc(Nc3ccc(C(F)(F)F)cn3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '18.37', 'le': '0.37', 'lle': '4.51', 'sei': '7.16'}",CHEMBL4102182,,CHEMBL4102182,7.80,0,http://www.openphacts.org/units/Nanomolar,3003639,=,1,1,=,,IC50,nM,,16.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,16.0
,,18113154,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2cc(Nc3cccc(C(C)C)c3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '18.37', 'le': '0.36', 'lle': '3.30', 'sei': '7.60'}",CHEMBL4084208,,CHEMBL4084208,7.30,0,http://www.openphacts.org/units/Nanomolar,3003640,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
,,18113155,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2cc(Nc3cccc(C(C)(C)C)c3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '15.55', 'le': '0.30', 'lle': '2.23', 'sei': '6.66'}",CHEMBL4076602,,CHEMBL4076602,6.40,0,http://www.openphacts.org/units/Nanomolar,3003641,=,1,1,=,,IC50,nM,,400.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,400.0
,,18113156,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2cc(Nc3cccc(S(=O)(=O)NC)c3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '15.83', 'le': '0.32', 'lle': '5.32', 'sei': '5.00'}",CHEMBL4105656,,CHEMBL4105656,7.10,0,http://www.openphacts.org/units/Nanomolar,3003642,=,1,1,=,,IC50,nM,,79.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,79.0
,Not Determined,18113157,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2cc(Nc3cccc([N+](=O)[O-])c3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,,CHEMBL4065426,,CHEMBL4065426,,0,,3003643,,1,0,,,IC50,,,,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,,,,
,,18113158,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2cc(N(C)c3cccc(C)c3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '14.86', 'le': '0.29', 'lle': '2.50', 'sei': '6.53'}",CHEMBL4086869,,CHEMBL4086869,5.70,0,http://www.openphacts.org/units/Nanomolar,3003644,=,1,1,=,,IC50,nM,,2000.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,2000.0
,,18113159,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(N(C)c2cc(Nc3cccc(C)c3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '13.29', 'le': '0.26', 'lle': '1.90', 'sei': '5.84'}",CHEMBL4074045,,CHEMBL4074045,5.10,0,http://www.openphacts.org/units/Nanomolar,3003645,=,1,1,=,,IC50,nM,,8000.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,8000.0
,,18113160,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1cccc(Nc2cc(Nc3cccc(Br)c3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '16.35', 'le': '0.37', 'lle': '3.47', 'sei': '7.40'}",CHEMBL4094583,,CHEMBL4094583,7.10,0,http://www.openphacts.org/units/Nanomolar,3003646,=,1,1,=,,IC50,nM,,79.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,79.0
,,18113161,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(F)c(Nc2cc(Nc3ccc(Cl)cc3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '16.42', 'le': '0.34', 'lle': '3.04', 'sei': '6.98'}",CHEMBL3912821,,CHEMBL3912821,6.70,1,http://www.openphacts.org/units/Nanomolar,3003647,=,1,1,=,,IC50,nM,,200.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,200.0
,,18113162,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(Cl)c(Nc2cc(Nc3ccc(Cl)cc3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '16.23', 'le': '0.35', 'lle': '2.71', 'sei': '7.17'}",CHEMBL3940816,,CHEMBL3940816,6.89,1,http://www.openphacts.org/units/Nanomolar,3003648,=,1,1,=,,IC50,nM,,130.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,130.0
,,18113163,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(C)c(Nc2cc(Nc3ccc(Cl)cc3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '16.83', 'le': '0.34', 'lle': '2.97', 'sei': '7.08'}",CHEMBL3903801,,CHEMBL3903801,6.80,1,http://www.openphacts.org/units/Nanomolar,3003649,=,1,1,=,,IC50,nM,,160.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,160.0
,,18113164,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(OC)c(Nc2cc(Nc3ccc(Cl)cc3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '17.39', 'le': '0.36', 'lle': '3.77', 'sei': '6.94'}",CHEMBL3973875,,CHEMBL3973875,7.30,1,http://www.openphacts.org/units/Nanomolar,3003650,=,1,1,=,,IC50,nM,,50.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,50.0
,,18113165,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(SC)c(Nc2cc(Nc3ccc(Cl)cc3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '14.68', 'le': '0.31', 'lle': '2.15', 'sei': '6.66'}",CHEMBL3948258,,CHEMBL3948258,6.40,1,http://www.openphacts.org/units/Nanomolar,3003651,=,1,1,=,,IC50,nM,,400.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,400.0
,,18113166,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNc1ccc(S(=O)(=O)NC)cc1Nc1cc(Nc2ccc(Cl)cc2)ncn1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '13.37', 'le': '0.27', 'lle': '2.03', 'sei': '5.19'}",CHEMBL3981783,,CHEMBL3981783,5.60,1,http://www.openphacts.org/units/Nanomolar,3003652,=,1,1,=,,IC50,nM,,2500.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,2500.0
,,18113167,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2cc(Nc3ccc(Cl)cc3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '16.40', 'le': '0.33', 'lle': '3.51', 'sei': '7.16'}",CHEMBL3894005,,CHEMBL3894005,7.10,0,http://www.openphacts.org/units/Nanomolar,3003653,=,1,1,=,,IC50,nM,,79.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,79.0
,,18113168,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(OC)c(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,,CHEMBL4102486,,CHEMBL4102486,,0,http://www.openphacts.org/units/Nanomolar,3003654,<=,1,1,<=,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
,,18113169,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(OC(F)(F)F)c(Nc2cc(Nc3ccc(Cl)cc3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '15.82', 'le': '0.33', 'lle': '3.07', 'sei': '7.12'}",CHEMBL3940073,,CHEMBL3940073,7.50,1,http://www.openphacts.org/units/Nanomolar,3003655,=,1,1,=,,IC50,nM,,32.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,32.0
,Not Determined,18113170,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(OC(F)(F)F)c(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,,CHEMBL4064580,,CHEMBL4064580,,0,,3003656,,1,0,,,IC50,,,,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,,,,
,,18113171,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(OCC(F)(F)F)c(Nc2cc(Nc3ccc(Cl)cc3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '15.58', 'le': '0.32', 'lle': '3.13', 'sei': '7.22'}",CHEMBL3896012,,CHEMBL3896012,7.60,1,http://www.openphacts.org/units/Nanomolar,3003657,=,1,1,=,,IC50,nM,,25.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,25.0
,,18113172,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(OCC(F)(F)F)c(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,,CHEMBL4087038,,CHEMBL4087038,,0,http://www.openphacts.org/units/Nanomolar,3003658,<=,1,1,<=,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
,,18113173,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(S(C)(=O)=O)c(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,"{'bei': '16.82', 'le': '0.36', 'lle': '5.57', 'sei': '5.51'}",CHEMBL4074231,,CHEMBL4074231,7.89,0,http://www.openphacts.org/units/Nanomolar,3003659,=,1,1,=,,IC50,nM,,13.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,13.0
,,18113174,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CCS(=O)(=O)c1ccc(S(=O)(=O)NC)cc1Nc1cc(Nc2ccc(Cl)cn2)ncn1,,,CHEMBL4020849,J Med Chem,2018,,CHEMBL4094739,,CHEMBL4094739,,0,http://www.openphacts.org/units/Nanomolar,3003660,<=,1,1,<=,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
,,18113175,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(S(=O)(=O)C(C)C)c(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,,CHEMBL4070430,,CHEMBL4070430,,0,http://www.openphacts.org/units/Nanomolar,3003661,<=,1,1,<=,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
,,18113176,[],CHEMBL4024626,Inhibition of 5-({[2-({[3-({4-[(5-hydroxy-2-methylphenyl)amino]-2-pyrimidinyl}amino)phenyl]carbonyl}amino)-ethyl]amino}carbonyl)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid binding to human full length His/MBP-fused TNNI3K expressed in baculovirus expression system after 60 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000019,assay format,CNS(=O)(=O)c1ccc(S(=O)(=O)C(C)(C)C)c(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,,,CHEMBL4020849,J Med Chem,2018,,CHEMBL4091362,,CHEMBL4091362,,0,http://www.openphacts.org/units/Nanomolar,3003662,<=,1,1,<=,,IC50,nM,,10.0,CHEMBL5260,Homo sapiens,Serine/threonine-protein kinase TNNI3K,9606,,,IC50,nM,UO_0000065,,10.0
